name,template,time0,time1,time2,time3,time4,avg_time,std_dev,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges
aws_aws-sdk-java,466,653,647,667,650,647,652.8,7.4404300950953095,94,93,3,3,99,98,99,98
aws_aws-sdk-java,467,646,640,643,646,631,641.2,5.5641710972974225,118,117,6,6,124,123,124,123
aws_aws-sdk-java,468,631,635,621,627,627,628.2,4.664761515876241,51,50,4,4,55,54,55,54
aws_aws-sdk-java,469,644,650,640,656,650,648.0,5.513619500836088,140,137,7,11,147,146,147,146
aws_aws-sdk-java,46,678,687,679,647,696,677.4,16.523922052587878,79,78,6,6,85,84,85,84
aws_aws-sdk-java,470,641,659,678,659,689,665.2,16.69011683602005,118,117,7,7,147,146,170,169
aws_aws-sdk-java,471,700,648,630,653,650,656.2,23.327237298917332,118,117,6,6,124,123,124,123
aws_aws-sdk-java,472,646,629,668,648,636,645.4,13.230268326832983,98,97,4,4,124,123,147,146
aws_aws-sdk-java,473,647,659,712,652,656,665.2,23.743630724891254,140,139,7,7,147,146,147,146
aws_aws-sdk-java,474,643,651,691,646,651,656.4,17.5681530047982,120,119,5,5,124,123,147,146
aws_aws-sdk-java,475,615,601,618,671,664,633.8,28.19503502391866,52,51,3,3,55,54,55,54
aws_aws-sdk-java,476,657,655,638,642,638,646.0,8.318653737234168,119,118,6,6,147,146,124,123
aws_aws-sdk-java,477,631,662,630,630,643,639.2,12.416118556135002,120,119,5,5,147,146,124,123
aws_aws-sdk-java,478,655,664,666,656,677,663.6,7.964923100695951,161,158,11,15,170,169,193,192
aws_aws-sdk-java,479,693,643,635,650,667,657.6,20.606794995826014,115,114,5,5,147,146,124,123
aws_aws-sdk-java,47,636,621,623,621,623,624.8,5.670978751503131,51,50,4,4,55,54,55,54
aws_aws-sdk-java,480,653,655,709,647,657,664.2,22.648620267027304,133,132,8,8,147,146,147,146
aws_aws-sdk-java,481,629,630,623,646,632,632.0,7.615773105863909,51,50,4,4,55,54,55,54
aws_aws-sdk-java,482,669,681,661,648,658,663.4,11.074294559925702,140,139,7,7,147,146,147,146
aws_aws-sdk-java,483,631,624,638,675,631,639.8,18.148278155241066,51,50,4,4,55,54,55,54
aws_aws-sdk-java,484,637,660,624,624,620,633.0,14.669696656713798,53,52,2,2,55,54,55,54
aws_aws-sdk-java,485,646,612,620,627,628,626.6,11.271202242884296,50,49,4,4,55,54,55,54
aws_aws-sdk-java,486,656,669,678,654,689,669.2,13.22724461102916,140,139,7,7,147,146,147,146
aws_aws-sdk-java,487,639,622,630,636,614,628.2,9.173875952943773,51,50,4,4,55,54,55,54
aws_aws-sdk-java,488,629,634,626,617,619,625.0,6.29285308902091,81,80,4,4,85,84,85,84
aws_aws-sdk-java,489,614,624,628,617,634,623.4,7.255342858886822,51,50,4,4,55,54,55,54
aws_aws-sdk-java,48,608,616,620,618,644,621.2,12.106196760337244,52,51,2,2,55,54,55,54
aws_aws-sdk-java,490,649,661,639,656,662,653.4,8.546344247688598,119,118,5,5,124,123,124,123
aws_aws-sdk-java,491,644,645,653,692,642,655.2,18.77658115845374,120,119,5,5,124,123,147,146
aws_aws-sdk-java,492,630,626,625,618,621,624.0,4.147288270665544,53,52,2,2,55,54,55,54
aws_aws-sdk-java,493,654,667,655,679,658,662.6,9.393614852653903,153,152,10,10,170,169,170,169
aws_aws-sdk-java,494,610,631,620,613,637,622.2,10.342146779078316,51,50,4,4,55,54,55,54
aws_aws-sdk-java,495,734,649,661,646,649,667.8,33.49865668948533,139,138,8,8,147,146,147,146
aws_aws-sdk-java,496,621,622,612,620,609,616.8,5.2687759489277965,51,50,4,4,55,54,55,54
aws_aws-sdk-java,497,664,641,645,652,680,656.4,14.150618361046982,91,90,8,8,99,98,99,98
aws_aws-sdk-java,498,660,657,657,665,652,658.2,4.261455150532504,140,139,7,7,147,146,147,146
aws_aws-sdk-java,499,661,647,690,654,681,666.6,16.304600577751053,116,114,5,7,124,123,147,146
aws_aws-sdk-java,49,633,646,619,639,631,633.6,8.979977728257458,51,50,4,4,55,54,55,54
aws_aws-sdk-java,4,650,647,630,663,650,648.0,10.564090116995406,119,118,6,6,124,123,147,146
aws_aws-sdk-java,500,644,627,631,632,626,632.0,6.418722614352485,51,50,4,4,55,54,55,54
aws_aws-sdk-java,501,650,619,609,622,620,624.0,13.754999091239519,51,50,4,4,55,54,55,54
aws_aws-sdk-java,502,637,610,633,686,677,648.6,28.541899025818168,51,50,4,4,55,54,55,54
aws_aws-sdk-java,503,698,652,716,663,652,676.2,26.095210288480143,162,161,9,9,193,192,170,169
aws_aws-sdk-java,504,657,671,662,670,678,667.6,7.337574531137657,146,145,2,2,170,169,147,146
aws_aws-sdk-java,505,636,723,739,660,660,683.6,40.00299988750844,140,139,7,7,147,146,147,146
aws_aws-sdk-java,506,682,648,652,675,687,668.8,15.866946776238962,123,122,2,2,147,146,124,123
aws_aws-sdk-java,507,705,656,654,715,677,681.4,24.90461804565571,91,90,8,8,99,98,99,98
aws_aws-sdk-java,508,618,649,653,644,649,642.6,12.626955294131678,51,50,4,4,55,54,55,54
aws_aws-sdk-java,509,661,664,693,658,650,665.2,14.661514246489002,140,139,7,7,147,146,147,146
aws_aws-sdk-java,50,641,610,602,616,641,622.0,16.136914203155445,52,51,3,3,55,54,55,54
aws_aws-sdk-java,510,664,661,659,654,677,663.0,7.720103626247513,141,140,7,7,147,146,170,169
aws_aws-sdk-java,511,691,676,661,679,690,679.4,10.9288608738514,140,139,7,7,147,146,147,146
aws_aws-sdk-java,512,644,699,687,647,639,663.2,24.75802900071005,118,117,6,6,124,123,124,123
aws_aws-sdk-java,513,660,698,672,663,691,676.8,15.14463601411404,154,153,9,9,170,169,170,169
aws_aws-sdk-java,514,640,662,659,664,648,654.6,9.156418513807678,141,140,7,7,147,146,170,169
aws_aws-sdk-java,515,715,658,657,661,709,680.0,26.229754097208,162,161,8,8,170,169,170,169
aws_aws-sdk-java,516,656,612,624,648,653,638.6,17.43100685560074,51,50,4,4,55,54,55,54
aws_aws-sdk-java,517,602,615,669,673,670,645.8,30.75971391284386,51,50,4,4,55,54,55,54
aws_aws-sdk-java,518,637,686,693,656,653,665.0,21.13764414498456,119,118,6,6,124,123,147,146
aws_aws-sdk-java,519,635,623,608,628,608,620.4,10.818502669038816,51,50,4,4,55,54,55,54
aws_aws-sdk-java,51,646,699,678,661,692,675.2,19.548913013259842,139,138,9,9,170,169,147,146
aws_aws-sdk-java,520,621,631,628,613,609,620.4,8.42852300228219,51,50,4,4,55,54,55,54
aws_aws-sdk-java,521,667,669,658,678,661,666.6,6.945502141674135,105,104,9,9,114,113,114,113
aws_aws-sdk-java,522,656,649,642,705,682,666.8,23.404273114113156,139,138,8,8,147,146,147,146
aws_aws-sdk-java,523,628,610,680,611,633,632.4,25.476263462289758,51,50,4,4,55,54,55,54
aws_aws-sdk-java,524,641,652,645,643,663,648.8,8.009993757800315,119,117,7,9,147,146,124,123
aws_aws-sdk-java,525,649,658,685,675,670,667.4,12.658593918757328,115,114,5,5,147,146,124,123
aws_aws-sdk-java,526,620,632,638,637,633,632.0,6.418722614352485,52,51,3,3,55,54,55,54
aws_aws-sdk-java,527,668,730,675,657,653,676.6,27.817979797246238,160,159,10,10,170,169,170,169
aws_aws-sdk-java,528,624,601,636,634,601,619.2,15.406492138056604,51,50,4,4,55,54,55,54
aws_aws-sdk-java,529,662,653,657,702,692,673.2,19.893717601293126,138,137,9,9,147,146,147,146
aws_aws-sdk-java,52,659,702,673,659,681,674.8,16.004999218994044,155,154,8,8,170,169,170,169
aws_aws-sdk-java,530,700,651,640,644,637,654.4,23.27745690577044,92,91,7,7,99,98,99,98
aws_aws-sdk-java,531,662,652,658,656,654,656.4,3.4409301068170506,153,150,10,14,170,169,170,169
aws_aws-sdk-java,532,664,645,648,669,662,657.6,9.3936148526539,139,138,8,8,147,146,147,146
aws_aws-sdk-java,533,644,686,683,648,683,668.8,18.69117438792972,98,97,4,4,124,123,147,146
aws_aws-sdk-java,534,632,637,648,655,649,644.2,8.423775875461075,118,117,6,6,124,123,124,123
aws_aws-sdk-java,535,655,706,663,653,665,668.4,19.345283662949996,136,135,5,5,147,146,147,146
aws_aws-sdk-java,536,670,654,658,664,658,660.8,5.6000000000000005,139,138,8,8,147,146,147,146
aws_aws-sdk-java,537,629,637,625,643,674,641.6,17.362027531368565,97,96,6,6,103,102,103,102
aws_aws-sdk-java,538,678,639,648,627,647,647.8,16.868906307167634,113,112,5,5,170,169,147,146
aws_aws-sdk-java,539,651,696,701,654,738,688.0,32.428382630035685,135,134,6,6,147,146,147,146
aws_aws-sdk-java,53,687,617,657,695,684,668.0,28.52367437761131,91,90,8,8,99,98,99,98
aws_aws-sdk-java,540,731,681,654,648,674,677.6,29.357111574540163,135,134,7,7,170,169,147,146
aws_aws-sdk-java,541,658,652,649,656,709,664.8,22.319498202244603,119,118,5,5,124,123,124,123
aws_aws-sdk-java,542,667,678,700,670,641,671.2,19.00947132352712,139,138,8,8,147,146,147,146
aws_aws-sdk-java,543,717,665,690,697,743,702.4,26.241951146970763,200,199,16,16,216,215,216,215
aws_aws-sdk-java,544,709,675,659,646,670,671.8,21.103554203024665,134,133,7,7,147,146,147,146
aws_aws-sdk-java,545,612,659,612,605,619,621.4,19.31424344881259,55,54,1,1,57,56,57,56
aws_aws-sdk-java,546,633,641,657,647,639,643.4,8.13879597975032,118,117,6,6,124,123,124,123
aws_aws-sdk-java,547,658,641,666,657,654,655.2,8.133879763065101,141,140,6,6,147,146,147,146
aws_aws-sdk-java,548,646,655,680,654,673,661.6,12.753038853543888,139,138,8,8,147,146,147,146
aws_aws-sdk-java,549,681,670,658,667,689,673.0,10.862780491200215,134,133,7,7,147,146,147,146
aws_aws-sdk-java,54,630,632,659,652,674,649.4,16.632498309033434,116,115,5,5,124,123,124,123
aws_aws-sdk-java,550,664,678,712,667,640,672.2,23.446961423604552,119,118,5,5,124,123,124,123
aws_aws-sdk-java,551,621,624,647,622,632,629.2,9.703607576566563,50,49,4,4,55,54,55,54
aws_aws-sdk-java,552,666,661,693,667,673,672.0,11.171392035015153,161,158,10,14,170,169,193,192
aws_aws-sdk-java,553,650,644,637,635,653,643.8,7.025667228100119,118,117,6,6,124,123,124,123
aws_aws-sdk-java,554,664,652,645,644,656,652.2,7.386474125047755,135,134,6,6,147,146,147,146
aws_aws-sdk-java,555,631,636,669,664,647,649.4,14.974645237867907,119,118,5,5,124,123,124,123
aws_aws-sdk-java,556,628,620,621,626,618,622.6,3.7735924528226414,51,50,4,4,55,54,55,54
aws_aws-sdk-java,557,616,628,664,637,610,631.0,18.973665961010276,52,51,5,5,57,56,57,56
aws_aws-sdk-java,558,670,651,658,646,664,657.8,8.634813257969162,133,132,6,6,147,146,147,146
aws_aws-sdk-java,559,674,660,643,694,665,667.2,16.773789077009404,140,139,7,7,147,146,147,146
aws_aws-sdk-java,55,646,637,639,609,643,634.8,13.272528018429647,51,50,4,4,55,54,55,54
aws_aws-sdk-java,560,664,664,668,656,652,660.8,5.878775382679628,140,139,7,7,147,146,147,146
aws_aws-sdk-java,561,662,656,689,650,612,653.8,24.790320691753866,52,51,3,3,55,54,55,54
aws_aws-sdk-java,562,634,642,647,651,644,643.6,5.6780278266313555,119,118,5,5,124,123,124,123
aws_aws-sdk-java,563,674,660,661,672,718,677.0,21.2602916254693,154,151,11,15,170,169,170,169
aws_aws-sdk-java,564,675,650,642,640,632,647.8,14.756693396557372,110,109,8,8,118,117,118,117
aws_aws-sdk-java,565,656,689,654,661,664,664.8,12.607934009979587,138,137,9,9,147,146,147,146
aws_aws-sdk-java,566,654,653,657,644,656,652.8,4.621688003316537,137,136,7,7,147,146,147,146
aws_aws-sdk-java,567,678,670,732,693,673,689.2,22.815784010197852,198,194,12,18,216,215,216,215
aws_aws-sdk-java,568,681,682,685,649,656,670.6,15.00133327407934,102,100,12,14,118,117,114,113
aws_aws-sdk-java,569,658,642,649,656,664,653.8,7.6000000000000005,156,155,7,7,170,169,170,169
aws_aws-sdk-java,56,663,625,645,656,656,649.0,13.311649033834989,120,119,5,5,147,146,124,123
aws_aws-sdk-java,570,637,639,695,684,645,660.0,24.47856204927079,119,118,6,6,124,123,147,146
aws_aws-sdk-java,571,660,678,613,614,617,636.4,27.251421981247145,51,50,4,4,55,54,55,54
aws_aws-sdk-java,572,669,665,653,656,665,661.6,6.053098380168622,160,159,10,10,170,169,170,169
aws_aws-sdk-java,573,644,667,637,629,624,640.2,15.038616957685967,51,50,4,4,55,54,55,54
aws_aws-sdk-java,574,706,663,683,695,680,685.4,14.513442045221389,180,179,13,13,193,192,193,192
aws_aws-sdk-java,575,667,653,675,648,661,660.8,9.641576634555161,101,99,12,14,118,117,114,113
aws_aws-sdk-java,576,629,640,643,668,655,647.0,13.371611720357423,135,132,6,10,147,146,147,146
aws_aws-sdk-java,577,715,621,630,631,646,648.6,34.15611219093883,51,50,4,4,55,54,55,54
aws_aws-sdk-java,578,646,665,672,663,671,663.4,9.350935782048767,119,118,5,5,124,123,124,123
aws_aws-sdk-java,579,650,645,647,652,647,648.2,2.4819347291981715,118,117,6,6,124,123,124,123
aws_aws-sdk-java,57,648,682,641,681,687,667.8,19.260321908005587,246,245,16,16,262,261,262,261
aws_aws-sdk-java,580,634,619,641,633,620,629.4,8.546344247688598,51,50,4,4,55,54,55,54
aws_aws-sdk-java,581,617,655,652,623,623,634.0,16.099689437998485,51,50,4,4,55,54,55,54
aws_aws-sdk-java,582,621,625,655,622,624,629.4,12.877888025604198,50,49,4,4,55,54,55,54
aws_aws-sdk-java,583,683,622,655,690,706,671.2,29.620263334413487,118,117,6,6,124,123,124,123
aws_aws-sdk-java,584,654,667,683,673,682,671.8,10.684568311354464,174,173,11,11,193,192,193,192
aws_aws-sdk-java,585,725,721,665,672,658,688.2,28.784718167805636,144,143,4,4,193,192,170,169
aws_aws-sdk-java,586,677,707,664,679,643,674.0,20.89976076418101,98,97,4,4,147,146,124,123
aws_aws-sdk-java,587,635,662,603,612,641,630.6,21.077001684300352,51,50,4,4,55,54,55,54
aws_aws-sdk-java,588,658,656,643,685,659,660.2,13.673331708109767,91,90,8,8,99,98,99,98
aws_aws-sdk-java,589,615,621,632,654,648,634.0,15.033296378372908,51,50,4,4,55,54,55,54
aws_aws-sdk-java,58,658,666,658,685,654,664.2,11.106754701531855,140,138,9,11,147,146,170,169
aws_aws-sdk-java,590,652,677,652,647,663,658.2,10.759182125050211,140,137,8,12,147,146,170,169
aws_aws-sdk-java,591,666,654,669,681,660,666.0,9.09945053286186,140,138,9,11,147,146,170,169
aws_aws-sdk-java,592,698,640,699,654,661,670.4,23.921538412067065,119,118,6,6,147,146,124,123
aws_aws-sdk-java,593,608,619,614,619,629,617.8,6.910861017268399,52,51,3,3,55,54,55,54
aws_aws-sdk-java,594,652,665,658,694,655,664.8,15.223665787188052,140,139,7,7,147,146,147,146
aws_aws-sdk-java,595,657,658,648,698,660,664.2,17.39425192412712,119,118,6,6,147,146,193,192
aws_aws-sdk-java,596,637,679,646,635,645,648.4,15.894653189044423,136,135,6,6,147,146,170,169
aws_aws-sdk-java,597,634,655,666,649,648,650.4,10.403845442911962,119,118,5,5,124,123,124,123
aws_aws-sdk-java,598,648,653,715,670,696,676.4,25.570295266187287,119,118,6,6,170,169,147,146
aws_aws-sdk-java,599,608,606,629,619,615,615.4,8.260750571225351,51,50,4,4,55,54,55,54
aws_aws-sdk-java,59,654,666,688,656,648,662.4,14.051334456200237,91,90,8,8,99,98,99,98
aws_aws-sdk-java,5,649,672,684,688,661,670.8,14.441606558828557,140,139,8,8,170,169,147,146
aws_aws-sdk-java,600,682,641,645,670,698,667.2,21.70161284328886,118,117,7,7,147,146,124,123
aws_aws-sdk-java,601,660,651,652,727,663,670.6,28.569914245583586,120,119,4,4,124,123,124,123
aws_aws-sdk-java,602,665,683,704,671,656,675.8,16.606023003717656,159,158,11,11,170,169,170,169
aws_aws-sdk-java,603,618,642,616,612,628,623.2,10.777754868245983,51,50,4,4,55,54,55,54
aws_aws-sdk-java,604,634,629,624,632,675,638.8,18.41086635658409,51,50,4,4,55,54,55,54
aws_aws-sdk-java,605,675,651,664,648,633,654.2,14.330387294138285,120,119,5,5,124,123,147,146
aws_aws-sdk-java,606,657,666,669,665,685,668.4,9.2,139,138,8,8,147,146,147,146
aws_aws-sdk-java,607,669,650,635,655,671,656.0,13.206059215375342,118,117,6,6,124,123,124,123
aws_aws-sdk-java,608,654,671,695,664,644,665.6,17.304334717058616,118,117,6,6,124,123,124,123
aws_aws-sdk-java,609,674,690,661,682,666,674.6,10.499523798725349,175,174,10,10,193,192,193,192
aws_aws-sdk-java,60,618,617,612,620,626,618.6,4.5431266766402185,51,50,4,4,55,54,55,54
aws_aws-sdk-java,610,608,662,633,603,625,626.2,20.97045540754897,52,51,3,3,55,54,55,54
aws_aws-sdk-java,611,654,692,641,680,655,664.4,18.7040102651811,118,117,6,6,124,123,124,123
aws_aws-sdk-java,612,670,662,661,652,658,660.6,5.851495535331117,139,138,8,8,147,146,147,146
aws_aws-sdk-java,613,653,663,651,668,655,658.0,6.44980619863884,120,119,5,5,124,123,147,146
aws_aws-sdk-java,614,660,668,647,655,652,656.4,7.172168430816442,135,134,6,6,147,146,147,146
aws_aws-sdk-java,615,648,721,656,658,640,664.6,28.910897599348242,161,160,9,9,170,169,170,169
aws_aws-sdk-java,616,641,659,650,671,650,654.2,10.146920715172657,91,90,8,8,99,98,99,98
aws_aws-sdk-java,617,644,667,695,676,646,665.6,19.10601999370879,115,114,4,4,124,123,124,123
aws_aws-sdk-java,618,661,667,671,653,648,660.0,8.532291603080617,162,159,9,13,170,169,193,192
aws_aws-sdk-java,619,673,656,672,668,678,669.4,7.418894796396562,107,106,11,11,118,117,118,117
aws_aws-sdk-java,61,623,628,691,618,600,632.0,30.977411124882597,52,51,3,3,55,54,55,54
aws_aws-sdk-java,620,660,635,635,648,648,645.2,9.410632284814874,119,118,6,6,124,123,147,146
aws_aws-sdk-java,621,608,637,605,690,620,632.0,31.10626946453078,51,50,4,4,55,54,55,54
aws_aws-sdk-java,622,676,675,657,663,679,670.0,8.48528137423857,139,138,8,8,147,146,147,146
aws_aws-sdk-java,623,689,653,661,659,701,672.6,18.863721796082555,140,139,7,7,147,146,147,146
aws_aws-sdk-java,624,627,675,631,635,653,644.2,17.780888616714293,51,50,4,4,55,54,55,54
aws_aws-sdk-java,625,628,631,623,669,643,638.8,16.4730082255792,51,50,4,4,55,54,55,54
aws_aws-sdk-java,626,643,637,653,643,632,641.6,7.031358332498778,114,113,5,5,124,123,124,123
aws_aws-sdk-java,627,621,641,628,638,629,631.4,7.227724399837061,97,96,6,6,103,102,103,102
aws_aws-sdk-java,628,656,685,654,650,681,665.2,14.715977711317723,140,139,7,7,147,146,147,146
aws_aws-sdk-java,629,667,641,650,675,653,657.2,12.204917041913886,118,117,6,6,124,123,124,123
aws_aws-sdk-java,62,650,683,726,687,678,684.8,24.342555330120952,139,138,8,8,147,146,147,146
aws_aws-sdk-java,630,627,626,698,632,648,646.2,27.073234014428344,51,50,4,4,55,54,55,54
aws_aws-sdk-java,631,698,630,636,646,682,658.4,26.785070468453128,119,118,6,6,147,146,124,123
aws_aws-sdk-java,632,673,652,675,650,651,660.2,11.303096920755832,119,118,6,6,147,146,124,123
aws_aws-sdk-java,633,664,670,674,675,662,669.0,5.215361924162119,139,138,8,8,147,146,147,146
aws_aws-sdk-java,634,680,692,661,711,644,677.6,23.380333616097097,116,115,4,4,124,123,147,146
aws_aws-sdk-java,635,657,664,663,646,644,654.8,8.37615663654877,99,98,0,0,99,98,99,98
aws_aws-sdk-java,636,711,655,641,684,661,670.4,24.589428622885894,139,138,8,8,147,146,147,146
aws_aws-sdk-java,637,628,674,675,641,611,645.8,25.293477420078087,51,50,4,4,55,54,55,54
aws_aws-sdk-java,638,627,644,628,631,642,634.4,7.172168430816443,106,105,8,8,114,113,114,113
aws_aws-sdk-java,639,700,720,688,663,683,690.8,18.86160120456373,194,193,13,13,216,215,216,215
aws_aws-sdk-java,63,647,605,621,608,623,620.8,14.864723340849636,51,50,4,4,55,54,55,54
aws_aws-sdk-java,640,651,626,603,619,603,620.4,17.749366185867036,51,50,4,4,55,54,55,54
aws_aws-sdk-java,641,687,683,667,698,661,679.2,13.481839637082173,135,134,6,6,147,146,147,146
aws_aws-sdk-java,642,646,646,636,636,653,643.4,6.56048778674269,119,118,6,6,124,123,147,146
aws_aws-sdk-java,643,660,658,657,664,658,659.4,2.4979991993593593,155,154,8,8,170,169,170,169
aws_aws-sdk-java,644,665,717,727,673,711,698.6,24.83223711227001,161,158,9,13,170,169,170,169
aws_aws-sdk-java,645,670,611,623,632,619,631.0,20.639767440550294,50,49,4,4,55,54,55,54
aws_aws-sdk-java,646,688,679,670,649,670,671.2,12.952219886953742,162,161,9,9,170,169,193,192
aws_aws-sdk-java,647,641,660,651,649,653,650.8,6.144916598294887,119,118,6,6,124,123,147,146
aws_aws-sdk-java,648,625,675,624,626,621,634.2,20.468512403201164,51,50,4,4,55,54,55,54
aws_aws-sdk-java,649,683,702,679,654,649,673.4,19.561186058110074,155,154,9,9,170,169,170,169
aws_aws-sdk-java,64,657,672,651,656,670,661.2,8.280096617793781,137,136,7,7,147,146,147,146
aws_aws-sdk-java,650,619,613,620,628,659,627.8,16.314410807626487,51,50,4,4,55,54,55,54
aws_aws-sdk-java,651,663,688,663,651,661,665.2,12.237646832622682,160,159,10,10,170,169,170,169
aws_aws-sdk-java,652,610,651,660,661,621,640.6,21.077001684300352,53,52,2,2,55,54,55,54
aws_aws-sdk-java,653,679,659,654,674,640,661.2,14.048487463068755,119,118,6,6,124,123,147,146
aws_aws-sdk-java,654,677,663,661,653,647,660.2,10.166612021711067,118,117,6,6,124,123,124,123
aws_aws-sdk-java,655,703,660,705,696,675,687.8,17.497428382479523,135,134,6,6,147,146,147,146
aws_aws-sdk-java,656,687,646,652,659,657,660.2,14.1336477952438,119,118,6,6,170,169,147,146
aws_aws-sdk-java,657,656,691,648,673,661,665.8,14.985326155943351,116,115,5,5,124,123,124,123
aws_aws-sdk-java,658,649,668,688,709,638,670.4,25.741794809220277,133,130,8,12,147,146,170,169
aws_aws-sdk-java,659,648,640,653,679,687,661.4,18.2931681236466,123,122,2,2,124,123,147,146
aws_aws-sdk-java,65,606,617,625,688,613,629.8,29.74155342277871,50,49,4,4,55,54,55,54
aws_aws-sdk-java,660,653,677,653,646,685,662.8,15.289211882893113,139,138,8,8,147,146,147,146
aws_aws-sdk-java,661,686,652,648,652,640,655.6,15.81897594662815,98,97,4,4,147,146,124,123
aws_aws-sdk-java,662,679,658,691,697,679,680.8,13.36263447079205,181,180,12,12,193,192,193,192
aws_aws-sdk-java,663,622,614,632,618,674,632.0,21.83575050232989,51,50,4,4,55,54,55,54
aws_aws-sdk-java,664,696,662,628,646,628,652.0,25.392912396966203,51,50,4,4,55,54,55,54
aws_aws-sdk-java,665,658,675,654,646,651,656.8,9.907572861200668,142,141,6,6,147,146,170,169
aws_aws-sdk-java,666,628,615,606,605,614,613.6,8.260750571225351,51,50,4,4,55,54,55,54
aws_aws-sdk-java,667,615,603,608,607,609,608.4,3.8781438859330635,51,50,4,4,55,54,55,54
aws_aws-sdk-java,668,610,624,633,634,609,622.0,10.788883167408942,51,50,4,4,55,54,55,54
aws_aws-sdk-java,669,643,668,672,669,664,663.2,10.419213022104884,134,133,7,7,147,146,147,146
aws_aws-sdk-java,66,683,647,662,663,690,669.0,15.53061492665374,156,153,8,12,193,192,170,169
